SpectraSuite数据文件
++++++++++++++++++++++++++++++++++++
数据: Mon Jan 14 19:36:40 CST 2019
用户: 56283
暗光谱: 否
参考光谱: 否
光谱数量: 1
光谱仪: USB2+U18164
积分时间（微秒）: 100000 (USB2+U18164)
平均次数: 1 (USB2+U18164)
平滑度: 0 (USB2+U18164)
去除暗噪声: 否 (USB2+U18164)
使用脉冲信号/灯: 否 (USB2+U18164)
电子暗噪声校正: 否 (USB2+U18164)
杂散光校正: 否 (USB2+U18164)
光谱像素值: 2048
>>>>>Begin Processed Spectral Data<<<<<
678.19	706.84
678.53	681.10
678.87	617.90
679.21	650.67
679.55	650.67
679.89	716.20
680.23	706.84
680.57	704.50
680.91	641.31
681.25	674.07
681.58	662.37
681.92	638.97
682.26	697.48
682.60	676.41
682.94	641.31
683.28	620.24
683.62	678.76
683.95	709.18
684.29	669.39
684.63	648.33
684.97	655.35
685.31	723.23
685.65	667.05
685.98	758.33
686.32	734.93
686.66	650.67
687.00	671.73
687.34	704.50
687.68	709.18
688.01	727.91
688.35	711.52
688.69	744.29
689.03	718.54
689.36	704.50
689.70	695.14
690.04	645.99
690.38	645.99
690.72	660.03
691.05	636.63
691.39	671.73
691.73	671.73
692.07	664.71
692.40	638.97
692.74	650.67
693.08	657.69
693.42	681.10
693.75	702.16
694.09	650.67
694.43	587.47
694.76	676.41
695.10	713.86
695.44	634.29
695.77	669.39
696.11	720.88
696.45	631.94
696.79	674.07
697.12	650.67
697.46	657.69
697.80	662.37
698.13	627.26
698.47	657.69
698.81	624.92
699.14	692.80
699.48	671.73
699.82	603.86
700.15	634.29
700.49	688.12
700.82	627.26
701.16	655.35
701.50	699.82
701.83	681.10
702.17	657.69
702.51	683.44
702.84	634.29
703.18	594.50
703.51	610.88
703.85	723.23
704.19	681.10
704.52	678.76
704.86	669.39
705.19	662.37
705.53	688.12
705.86	697.48
706.20	751.31
706.54	739.61
706.87	774.72
707.21	821.53
707.54	748.97
707.88	833.23
708.21	830.89
708.55	807.48
708.88	774.72
709.22	798.12
709.55	856.64
709.89	779.40
710.22	784.08
710.56	737.27
710.89	709.18
711.23	699.82
711.56	676.41
711.90	781.74
712.23	767.70
712.57	807.48
712.90	781.74
713.24	777.06
713.57	685.78
713.91	713.86
714.24	664.71
714.58	763.01
714.91	704.50
715.25	622.58
715.58	606.20
715.91	655.35
716.25	667.05
716.58	690.46
716.92	624.92
717.25	676.41
717.59	594.50
717.92	617.90
718.25	667.05
718.59	622.58
718.92	653.01
719.26	655.35
719.59	631.94
719.92	610.88
720.26	681.10
720.59	559.39
720.92	601.52
721.26	599.18
721.59	573.43
721.93	655.35
722.26	683.44
722.59	603.86
722.93	634.29
723.26	648.33
723.59	648.33
723.93	617.90
724.26	669.39
724.59	634.29
724.93	575.77
725.26	662.37
725.59	711.52
725.92	599.18
726.26	641.31
726.59	669.39
726.92	610.88
727.26	634.29
727.59	564.07
727.92	645.99
728.25	648.33
728.59	653.01
728.92	638.97
729.25	634.29
729.59	617.90
729.92	608.54
730.25	706.84
730.58	634.29
730.91	650.67
731.25	704.50
731.58	624.92
731.91	648.33
732.24	699.82
732.58	606.20
732.91	674.07
733.24	681.10
733.57	650.67
733.90	669.39
734.24	702.16
734.57	681.10
734.90	627.26
735.23	627.26
735.56	660.03
735.89	716.20
736.23	706.84
736.56	697.48
736.89	676.41
737.22	718.54
